OBJECTID,BSM,YSDM,DLBM,DLMC,XZDWYBH,XZDWBH,CD,KD,XZDWMJ,XZDWMC,QSDWDM1,QSDWMC1,QSDWDM2,QSDWMC2,KCTBBH1,KCTBDWDM1,KCTBBH2,KCTBDWDM2,QSXZ,KCBL,BGJLH,BGRQ,SHAPE_Leng,DLBZ
57271,47554,2001020100,104,农村道路,37706,77,80.9,1.5,121.35,农村道路,530702201205,增明村民委员会,530702201205,增明村民委员会,65,530702201205,659,530702201205,30,0.5,,2017/1/21 0:00,,
57444,47426,2001020100,104,农村道路,37315,55,125.8,1.5,188.7,农村道路,530702201205,增明村民委员会,530702201205,增明村民委员会,65,530702201205,656,530702201205,30,0.5,,2017/1/21 0:00,,
57496,24617,2001020100,111,河流水面,13966,38,210.9,6,1265.4,河流水面,530702003206,清溪社区居委会,530702003206,清溪社区居委会,65,530702003206,134,530702003206,20,0.5,,2017/1/21 0:00,,
58710,25170,2001020100,111,河流水面,14180,45,47.7,6,286.2,河流水面,530702003206,清溪社区居委会,530702003206,清溪社区居委会,65,530702003206,76,530702003206,20,0.5,,2017/1/21 0:00,,
58711,47427,2001020100,104,农村道路,37316,54,147.5,1.5,221.25,农村道路,530702201205,增明村民委员会,530702201205,增明村民委员会,65,530702201205,52,530702201205,30,0.5,,2017/1/21 0:00,,
83,10779,2001020100,104,农村道路,127,122,28.7,1.5,43.05,农村道路,530702203203,白水村民委员会,530702203203,白水村民委员会,66,530702203203,111,530702203203,30,0.5,,,28.65240803, 
347,10475,2001020100,104,农村道路,63,61,66.2,1.5,99.3,农村道路,530702203203,白水村民委员会,,,66,530702203203,,,30,1,,,66.21003826, 
589,10678,2001020100,104,农村道路,72,75,95.9,1.7,163.03,农村道路,530702203203,白水村民委员会,530702203203,白水村民委员会,66,530702203203,75,530702203203,30,0.5,,,95.94417391, 
621,10858,2001020100,104,农村道路,98,94,7.2,1.5,10.8,农村道路,530702203203,白水村民委员会,530702203203,白水村民委员会,66,530702203203,90,530702203203,30,0.5,,,7.180759446, 
1184,10521,2001020100,104,农村道路,69,74,145.3,1.7,247.01,农村道路,530702203203,白水村民委员会,530702203203,白水村民委员会,66,530702203203,75,530702203203,30,0.5,,,145.2516442, 
1905,12404,2001020100,104,农村道路,1638,87,22.3,8.2,182.86,农村道路,530702203201,大东村民委员会,530702203201,大东村民委员会,66,530702203201,64,530702203201,30,0.5,,,22.29934823, 
8372,40646,2001020100,117,沟渠,30263,174,57.4,3.6,206.64,沟渠,530702002205,玉龙县飞地,530702002205,玉龙县飞地,66,530702002205,61,530702002205,30,0.5,,,57.36074301, 
8393,40498,2001020100,117,沟渠,30371,186,40.1,3,120.3,沟渠,530702002205,玉龙县飞地,530702002205,玉龙县飞地,66,530702002205,81,530702002205,30,0.5,,,40.08008183, 
8501,40629,2001020100,104,农村道路,30246,169,52.3,4,209.2,农村道路,530702002205,玉龙县飞地,530702002205,玉龙县飞地,66,530702002205,67,530702002205,30,0.5,,,52.32812515, 
9659,48869,2001020100,104,农村道路,39606,41,391.6,7.5,2937,农村道路,530702201207,光乐村民委员会,530702201207,光乐村民委员会,66,530702201207,3,530702201207,30,0.5,,,391.598236, 
10034,52047,2001020100,104,农村道路,41920,180,306.2,2.5,765.5,农村道路,530702201207,光乐村民委员会,530702201207,光乐村民委员会,66,530702201207,127,530702201207,30,0.5,,,306.2074142, 
10125,52134,2001020100,104,农村道路,42189,196,28.7,2.5,71.75,农村道路,530702201207,光乐村民委员会,530702201207,光乐村民委员会,66,530702201207,150,530702201207,30,0.5,,,28.74027681, 
10134,49590,2001020100,104,农村道路,39765,48,18.2,7.5,136.5,农村道路,530702201207,光乐村民委员会,530702201207,光乐村民委员会,66,530702201207,30,530702201207,30,0.5,,,18.16590543, 
10170,51093,2001020100,104,农村道路,41933,183,138.8,2.5,347,农村道路,530702201207,光乐村民委员会,530702201207,光乐村民委员会,66,530702201207,121,530702201207,30,0.5,,,138.8277242, 
10246,50008,2001020100,104,农村道路,40275,74,127.9,7.5,959.25,农村道路,530702201207,光乐村民委员会,530702201207,光乐村民委员会,66,530702201207,37,530702201207,30,0.5,,,127.9129604, 
10540,51303,2001020100,104,农村道路,42143,193,70.4,2.5,176,农村道路,530702201207,光乐村民委员会,530702201207,光乐村民委员会,66,530702201207,127,530702201207,30,0.5,,,70.44528166, 
13225,63719,2001020100,104,农村道路,53455,83,27.3,2,54.6,农村道路,530702202203,七河村民委员会,530702202203,七河村民委员会,66,530702202203,65,530702202203,30,0.5,,,27.33536521, 
13409,62005,2001020100,117,沟渠,53483,88,27.3,1.8,49.14,沟渠,530702202203,七河村民委员会,530702202202,新民村民委员会,66,530702202203,92,530702202203,30,0.5,,,27.33226888, 
14760,62909,2001020100,104,农村道路,54243,88,79.9,1.2,95.88,农村道路,530702202210,后山村民委员会,530702202210,后山村民委员会,66,530702202210,48,530702202210,30,0.5,,,79.92252569, 
14868,64773,2001020100,117,沟渠,56585,142,134.6,4.7,632.62,沟渠,530702202204,三义村民委员会,530702202204,三义村民委员会,66,530702202204,92,530702202204,30,0.5,,,134.5975184, 
15552,65243,2001020100,117,沟渠,56530,117,122,4.7,573.4,沟渠,530702202204,三义村民委员会,530702202204,三义村民委员会,66,530702202204,74,530702202204,30,0.5,,,121.9562398, 
16136,66440,2001020100,117,沟渠,56479,78,158.9,4.7,746.83,沟渠,530702202204,三义村民委员会,530702202204,三义村民委员会,66,530702202204,57,530702202204,30,0.5,,,158.8878158, 
17147,65550,2001020100,117,沟渠,56200,42,27.5,2.3,63.25,沟渠,530702205204,金江村民委员会,530702205204,金江村民委员会,66,530702205204,45,530702205204,30,0.5,,,27.54735294, 
17821,66048,2001020100,117,沟渠,56524,100,21.8,4.7,102.46,沟渠,530702202204,三义村民委员会,530702202202,新民村民委员会,66,530702202204,609,530702202202,30,0.5,,,21.79922047, 
25514,33584,2001020100,117,沟渠,22967,150,70.1,1.5,105.15,沟渠,530702005201,金山街道办事处金山社区居委会,530702005201,金山街道办事处金山社区居委会,66,530702005201,67,530702005201,30,0.5,,2015/2/6 0:00,,
28361,36942,2001020100,117,沟渠,27952,142,32.3,1.5,48.45,沟渠,530702005203,金山街道办事处东元社区居委会,530702005203,金山街道办事处东元社区居委会,66,530702005203,67,530702005203,30,0.5,,2015/2/7 0:00,,
29105,44504,2001020100,117,沟渠,34169,135,52.7,2,105.4,沟渠,530702006201,开南街道办事处漾西社区居委会,530702006201,开南街道办事处漾西社区居委会,66,530702006201,75,530702006201,30,0.5,,2015/2/7 0:00,,
33678,44464,2001020100,117,沟渠,34083,127,48,1.5,72,沟渠,530702006201,开南街道办事处漾西社区居委会,530702006201,开南街道办事处漾西社区居委会,66,530702006201,69,530702006201,30,0.5,,2015/2/7 0:00,,
35850,48785,2001020100,117,沟渠,38816,140,22.8,4.7,107.16,沟渠,530702006202,开南街道办事处贵峰社区居委会,530702006202,开南街道办事处贵峰社区居委会,66,530702006202,53,530702006202,30,0.5,,2015/2/7 0:00,,
36224,48784,2001020100,117,沟渠,38815,139,62.3,4.7,292.81,沟渠,530702006202,开南街道办事处贵峰社区居委会,530702006202,开南街道办事处贵峰社区居委会,66,530702006202,58,530702006202,30,0.5,,2015/2/7 0:00,,
36662,47642,2001020100,117,沟渠,38824,161,140.9,2.7,380.43,沟渠,530702006202,开南街道办事处贵峰社区居委会,530702006202,开南街道办事处贵峰社区居委会,66,530702006202,67,530702006202,30,0.5,,2015/2/7 0:00,,
37450,49034,2001020100,117,沟渠,39236,190,43.2,2.7,116.64,沟渠,530702006202,开南街道办事处贵峰社区居委会,530702006202,开南街道办事处贵峰社区居委会,66,530702006202,67,530702006202,30,0.5,,2015/2/7 0:00,,
38447,38471,2001020100,117,沟渠,28209,107,64,1.8,115.2,沟渠,530702006203,开南街道办事处良美社区居委会,530702006203,开南街道办事处良美社区居委会,66,530702006203,71,530702006203,30,0.5,,2015/2/7 0:00,,
41103,37944,2001020100,117,沟渠,27879,118,20.1,1.5,30.15,沟渠,530702005203,金山街道办事处东元社区居委会,530702005201,金山街道办事处金山社区居委会,66,530702005203,2240,530702005201,30,0.5,,2015/3/7 0:00,,
42603,16346,2001020100,104,农村道路,5507,116,109.7,2.7,296.19,农村道路,530702007201,文化街道办事处文化社区居委会,530702007201,文化街道办事处文化社区居委会,66,530702007201,65,530702007201,30,0.5,,2015/2/8 0:00,,
42605,16342,2001020100,104,农村道路,5503,113,163.2,2.7,440.64,农村道路,530702007201,文化街道办事处文化社区居委会,530702007201,文化街道办事处文化社区居委会,66,530702007201,52,530702007201,30,0.5,,2015/2/8 0:00,,
43597,34154,2001020100,104,农村道路,24576,152,42.3,9.9,418.77,农村道路,530702004206,玉龙县飞地,530702004206,玉龙县飞地,66,530702004206,181,530702004206,30,0.5,,2015/3/8 0:00,,
44327,34012,2001020100,117,沟渠,24460,132,47.7,1.2,57.24,沟渠,530702004206,玉龙县飞地,530702004206,玉龙县飞地,66,530702004206,47,530702004206,30,0.5,,2015/3/10 0:00,,
44328,35173,2001020100,104,农村道路,24758,178,44.7,12.1,540.87,农村道路,530702004206,玉龙县飞地,530702004206,玉龙县飞地,66,530702004206,99,530702004206,30,0.5,,2015/3/10 0:00,,
44329,34013,2001020100,117,沟渠,24461,139,128.5,1.8,231.3,沟渠,530702004206,玉龙县飞地,530702004206,玉龙县飞地,66,530702004206,49,530702004206,30,0.5,,2015/3/10 0:00,,
44330,34662,2001020100,104,农村道路,24691,168,66.3,12.1,802.23,农村道路,530702004206,玉龙县飞地,530702004206,玉龙县飞地,66,530702004206,91,530702004206,30,0.5,,2015/3/10 0:00,,
54069,35125,2001020100,104,农村道路,24676,162,13.2,12.1,159.72,农村道路,530702004206,玉龙县飞地,530702004206,玉龙县飞地,66,530702004206,194,530702004206,30,0.5,,2016/3/2 0:00,,
54319,10520,2001020100,104,农村道路,68,63,6.4,1.7,10.88,农村道路,530702203203,白水村民委员会,530702203203,白水村民委员会,66,530702203203,79,530702203203,30,0.5,,2018/2/26 0:00,,
54320,10900,2001020100,104,农村道路,100,103,68.3,1.5,102.45,农村道路,530702203203,白水村民委员会,530702203203,白水村民委员会,66,530702203203,79,530702203203,30,0.5,,2018/2/26 0:00,,
54321,10486,2001020100,104,农村道路,118,116,23.1,1.5,34.65,农村道路,530702203203,白水村民委员会,530702203203,白水村民委员会,66,530702203203,79,530702203203,30,0.5,,2018/2/26 0:00,,
54324,10540,2001020100,111,河流水面,43,38,12.1,3.4,41.14,河流水面,530702203203,白水村民委员会,530702203203,白水村民委员会,66,530702203203,52,530702203203,20,0.5,,2018/2/26 0:00,,
55001,33809,2001020100,117,沟渠,23187,201,90.2,1.4,126.28,沟渠,530702005201,金山街道办事处金山社区居委会,530702005201,金山街道办事处金山社区居委会,66,530702005201,97,530702005201,30,0.5,,2018/2/26 0:00,,
55463,65996,2001020100,117,沟渠,56158,40,107.2,2.3,246.56,沟渠,530702205204,金江村民委员会,530702205204,金江村民委员会,66,530702205204,67,530702205204,30,0.5,,2016/3/2 0:00,,
61129,18161,2001020100,117,沟渠,7391,72,117.2,1.2,140.64,沟渠,530702007202,文化街道办事处岩乐社区居委会,530702007202,文化街道办事处岩乐社区居委会,66,530702007202,62,530702007202,30,0.5,,2017/1/21 0:00,,
61193,59555,2001020100,117,沟渠,49305,66,103,2.8,288.4,沟渠,530702202207,龙潭村民委员会,530702202207,龙潭村民委员会,66,530702202207,74,530702202207,30,0.5,,2017/1/21 0:00,,
299,11957,2001020100,104,农村道路,1611,88,205.4,1.9,390.26,农村道路,530702203201,大东村民委员会,530702203201,大东村民委员会,67,530702203201,237,530702203201,30,0.5,,,205.3631283, 
1422,12768,2001020100,111,河流水面,1938,276,156,7.8,1216.8,河流水面,530702203201,大东村民委员会,530702203201,大东村民委员会,67,530702203201,274,530702203201,20,0.5,,,156.0271474, 
1470,12786,2001020100,111,河流水面,1956,225,2096.6,7.8,16353.48,河流水面,530702203201,大东村民委员会,530702203201,大东村民委员会,67,530702203201,230,530702203201,20,0.5,,,2096.618529, 
2724,12536,2001020100,104,农村道路,1719,188,1150.1,1.9,2185.19,农村道路,530702203201,大东村民委员会,530702203201,大东村民委员会,67,530702203201,237,530702203201,30,0.5,,,1150.143505, 
3843,23714,2001020100,111,河流水面,15576,107,178.2,3.3,588.06,河流水面,530702201201,龙山村民委员会,530702201201,龙山村民委员会,67,530702201201,98,530702201201,20,0.5,,,178.1597862, 
3930,26369,2001020100,104,农村道路,15866,155,113.2,8.2,928.24,农村道路,530702004201,黄山社区居委会,530702004201,黄山社区居委会,67,530702004201,75,530702004201,30,0.5,,,113.1873629, 
4336,25944,2001020100,117,沟渠,15878,145,50.3,4.3,216.29,沟渠,530702004201,黄山社区居委会,530702004201,黄山社区居委会,67,530702004201,71,530702004201,30,0.5,,,50.31383845, 
4659,24590,2001020100,104,农村道路,14966,71,218.3,2.7,589.41,农村道路,530702201201,龙山村民委员会,530702201201,龙山村民委员会,67,530702201201,42,530702201201,30,0.5,,,218.2909793, 
4775,26380,2001020100,117,沟渠,15676,98,47.3,4.3,203.39,沟渠,530702004201,黄山社区居委会,530702004201,黄山社区居委会,67,530702004201,44,530702004201,30,0.5,,,47.27454411, 
4837,26176,2001020100,117,沟渠,16169,215,18.9,2,37.8,沟渠,530702004201,黄山社区居委会,530702004201,黄山社区居委会,67,530702004201,109,530702004201,30,0.5,,,18.92113908, 
5086,25994,2001020100,117,沟渠,15630,85,17.2,4.3,73.96,沟渠,530702004201,黄山社区居委会,530702004201,黄山社区居委会,67,530702004201,37,530702004201,30,0.5,,,17.24120075, 
5122,26248,2001020100,117,沟渠,15800,119,40.9,4.3,175.87,沟渠,530702004201,黄山社区居委会,530702004201,黄山社区居委会,67,530702004201,59,530702004201,30,0.5,,,40.91744863, 
5378,26165,2001020100,117,沟渠,15993,178,85.8,2,171.6,沟渠,530702004201,黄山社区居委会,530702004201,黄山社区居委会,67,530702004201,89,530702004201,30,0.5,,,85.78262924, 
8025,40273,2001020100,117,沟渠,30486,211,26.1,4.2,109.62,沟渠,530702002205,玉龙县飞地,530702002205,玉龙县飞地,67,530702002205,84,530702002205,30,0.5,,,26.12834255, 
8748,40044,2001020100,117,沟渠,30207,154,32.2,6.5,209.3,沟渠,530702002205,玉龙县飞地,530702002205,玉龙县飞地,67,530702002205,52,530702002205,30,0.5,,,32.16056509, 
8874,40802,2001020100,117,沟渠,30312,187,60.6,6.5,393.9,沟渠,530702002205,玉龙县飞地,530702002205,玉龙县飞地,67,530702002205,68,530702002205,30,0.5,,,60.64862829, 
9774,46800,2001020100,104,农村道路,37255,45,120.6,2,241.2,农村道路,530702201205,增明村民委员会,530702201205,增明村民委员会,67,530702201205,38,530702201205,30,0.5,,,120.6489833, 
9787,47311,2001020100,104,农村道路,37691,69,59.7,3.1,185.07,农村道路,530702201205,增明村民委员会,530702201205,增明村民委员会,67,530702201205,126,530702201205,30,0.5,,,59.7270744, 
9817,47784,2001020100,104,农村道路,37774,75,192.7,3,578.1,农村道路,530702201205,增明村民委员会,530702201205,增明村民委员会,67,530702201205,126,530702201205,30,0.5,,,192.6524294, 
9839,50692,2001020100,104,农村道路,41126,136,105.2,1.5,157.8,农村道路,530702201207,光乐村民委员会,530702201207,光乐村民委员会,67,530702201207,73,530702201207,30,0.5,,,105.1809972, 
10030,47030,2001020100,111,河流水面,37432,59,110.1,2.3,253.23,河流水面,530702201205,增明村民委员会,530702201205,增明村民委员会,67,530702201205,62,530702201205,20,0.5,,,110.0696347, 
10732,60846,2001020100,102,公路用地,52475,103,33.6,7.6,255.36,公路用地,530702202202,新民村民委员会,530702202202,新民村民委员会,67,530702202202,85,530702202202,20,0.5,,,33.59628609, 
10921,57503,2001020100,104,农村道路,47338,55,269.2,2.5,673,农村道路,530702202208,羊见村民委员会,530702202208,羊见村民委员会,67,530702202208,59,530702202208,30,0.5,,,269.1589183, 
10977,57591,2001020100,111,河流水面,49349,67,54.3,4.5,244.35,河流水面,530702202207,龙潭村民委员会,530702202207,龙潭村民委员会,67,530702202207,123,530702202207,20,0.5,,,54.28848507, 
11023,58420,2001020100,104,农村道路,48558,69,42.2,5.5,232.1,农村道路,530702202201,共和村民委员会,530702202201,共和村民委员会,67,530702202201,50,530702202201,30,0.5,,,42.24735382, 
11288,58919,2001020100,104,农村道路,48539,65,59,5.5,324.5,农村道路,530702202201,共和村民委员会,530702202201,共和村民委员会,67,530702202201,43,530702202201,30,0.5,,,59.03983196, 
11651,57232,2001020100,104,农村道路,48368,35,320.3,2.4,768.72,农村道路,530702202201,共和村民委员会,530702202201,共和村民委员会,67,530702202201,30,530702202201,30,0.5,,,320.3459846, 
12032,57233,2001020100,104,农村道路,48369,46,280.1,5.5,1540.55,农村道路,530702202201,共和村民委员会,530702202201,共和村民委员会,67,530702202201,43,530702202201,30,0.5,,,280.1465395, 
13574,61626,2001020100,102,公路用地,52232,80,256.5,7.6,1949.4,公路用地,530702202202,新民村民委员会,530702202202,新民村民委员会,67,530702202202,56,530702202202,20,0.5,,,256.463055, 
14326,62710,2001020100,102,公路用地,52452,98,36.4,7.6,276.64,公路用地,530702202202,新民村民委员会,530702202202,新民村民委员会,67,530702202202,86,530702202202,20,0.5,,,36.43046068, 
